,Name,Country,Region,Winery,Rating,NumberOfRatings,Price,Year,Types
1134,Petit Clos Malbec 2016,France,Cahors,Jean-Luc Baldès,3.6,35,13.5,2016,Red
1135,Marquise de La Tourette Hermitage Rouge 2004,France,Hermitage,Delas,4.1,35,43.87,2004,Red
1136,Les Trois Marie Côtes du Roussillon Villages 2013,France,Côtes du Roussillon Villages,Thunevin-Calvet,4.2,35,107.23,2013,Red
1137,Listrac-Médoc 2015,France,Listrac-Médoc,Château Clarke,4.0,350,37.82,2015,Red
1138,Médoc 2016,France,Médoc,Château Saint-Aubin,3.7,351,14.54,2016,Red
1139,Margaux (Grand Cru Classé) 2011,France,Margaux,Château Rauzan-Ségla,4.1,352,109.0,2011,Red
1140,Bordeaux Supérieur (Premium) 2016,France,Bordeaux Supérieur,Château Clou du Pin,3.7,353,9.5,2016,Red
1141,Haut-Médoc 2005,France,Haut-Médoc,Château Sénéjac,3.8,353,39.95,2005,Red
1142,Haut-Médoc (Grand Cru Classé) 2015,France,Haut-Médoc,Château Belgrave,3.9,355,32.0,2015,Red
1143,Lalande-de-Pomerol 2014,France,Lalande-de-Pomerol,Château Les Vieux Ormes,3.8,355,20.9,2014,Red
1144,Castillon - Côtes de Bordeaux 2005,France,Castillon - Côtes de Bordeaux,Château d'Aiguilhe,4.0,356,44.95,2005,Red
1145,Saint-Émilion Grand Cru (Grand Cru Classé) 2014,France,Saint-Émilion Grand Cru,Château Fonroque,3.9,356,34.4,2014,Red
1146,Pauillac (Grand Cru Classé) 2013,France,Pauillac,Château Grand-Puy-Lacoste,3.9,356,63.36,2013,Red
1147,Saint-Estèphe 2016,France,Saint-Estèphe,Château de Pez,4.0,357,44.9,2016,Red
1148,Saint-Estèphe 2016,France,Saint-Estèphe,Château Phélan Ségur,4.0,358,56.54,2016,Red
1149,Les Launes Crozes-Hermitage 2018,France,Crozes-Hermitage,Delas,3.8,358,15.9,2018,Red
1150,L'Atelier Malbec de Crocus 2014,France,Cahors,Crocus,3.8,358,18.79,2014,Red
1151,Saint-Émilion Grand Cru 2007,France,Saint-Émilion Grand Cru,Château Puy-Blanquet,3.6,358,21.55,2007,Red
1152,Clos du Marquis Saint-Julien 2014,France,Saint-Julien,Château Léoville Las Cases,4.2,358,58.0,2014,Red
1153,Saint-Julien (Grand Cru Classé) 2015,France,Saint-Julien,Château Léoville Barton,4.3,359,96.99,2015,Red
1154,Bordeaux 2015,France,Bordeaux,Château Haut Bardin,3.7,36,6.49,2015,Red
1155,Castillon - Côtes de Bordeaux 2017,France,Castillon - Côtes de Bordeaux,Château d'Aiguilhe,3.6,36,33.42,2017,Red
1156,Côtes Du Ventoux La Claretière Rouge 2017,France,Ventoux,Pierre Amadieu,3.8,36,7.2,2017,Red
1157,La Clape 2017,France,La Clape,Château Mire l'Étang,3.6,36,9.99,2017,Red
1158,Santenay Les Charmes 2015,France,Santenay,Albert Bichot,3.7,36,27.0,2015,Red
1159,Côtes-du-Rhône Cuvée Spéciale 2016,France,Côtes-du-Rhône,Tardieu-Laurent,3.8,36,19.5,2016,Red
1160,Sequoia 2017,France,Sainte-Foy-Bordeaux,Château Carbonneau,3.8,36,8.67,2017,Red
1161,Gigondas Hominis Fides 2009,France,Gigondas,Château de Saint Cosme,4.2,36,49.95,2009,Red
1162,Héritage Saint-Mont Rouge 2016,France,Saint-Mont,Plaimont,3.6,36,6.85,2016,Red
1163,La Clef de Voute Saint-Émilion 2015,France,Saint-Émilion,Vignobles Moreau,4.0,36,19.5,2015,Red
1164,Château La Grave Fronsac 2016,France,Fronsac,Paul Barre,4.0,36,54.25,2016,Red
1165,Clos Marie Arbois 2016,France,Arbois,Domaine Ratte,4.0,36,28.66,2016,Red
1166,Saint-Émilion Grand Cru 2015,France,Saint-Émilion Grand Cru,Château Bernateau,4.1,361,29.43,2015,Red
1167,Pomerol 2014,France,Pomerol,Château Gazin,4.0,361,96.5,2014,Red
1168,Saint-Julien (Grand Cru Classé) 2009,France,Saint-Julien,Château Léoville Las Cases,4.5,363,329.0,2009,Red
1169,Haut-Médoc 2005,France,Haut-Médoc,Château Cambon La Pelouse,3.8,363,35.95,2005,Red
1170,Lacoste Borie Pauillac 2014,France,Pauillac,Château Grand-Puy-Lacoste,4.0,364,38.58,2014,Red
1171,Domaine des Grands Chemins Crozes-Hermitage 2016,France,Crozes-Hermitage,Delas,3.8,364,28.18,2016,Red
1172,Crozes-Hermitage Domaine de Thalabert 2016,France,Crozes-Hermitage,Paul Jaboulet Aîné,3.9,365,38.91,2016,Red
1173,Saint-Émilion Grand Cru (Grand Cru Classé) 2005,France,Saint-Émilion Grand Cru,Château Quinault l'Enclos,3.9,365,56.95,2005,Red
1174,Syrah 2018,France,Languedoc-Roussillon,Paul Mas,3.7,366,5.5,2018,Red
1175,Carruades de Lafite Pauillac 2008,France,Pauillac,Château Lafite Rothschild,4.3,367,279.95,2008,Red
1176,Saint Joseph Poivre et Sol 2016,France,Saint-Joseph,Francois Villard,3.9,368,19.9,2016,Red
1177,Kerbuccio Maury Sec 2014,France,Maury,Château Saint-Roch,3.8,368,21.9,2014,Red
1178,Haut-Médoc (Grand Cru Classé) 2015,France,Haut-Médoc,Château de Camensac,3.9,369,45.0,2015,Red
1179,Les Grézeaux Chinon 2015,France,Chinon,Bernard Baudry,3.8,369,33.73,2015,Red
1180,Sainte-Épine Saint-Joseph 2016,France,Saint-Joseph,Delas,4.3,37,56.45,2016,Red
1181,Fleurie Colonies de Rochegrès 2014,France,Fleurie,Joseph Burrier (Château de Beauregard),4.0,37,19.9,2014,Red
1182,Saint-Émilion Grand Cru (Grand Cru Classé) 2016,France,Saint-Émilion Grand Cru,Château Franc Mayne,3.8,37,63.66,2016,Red
1183,Domaine des Pierrelles Côte Rôtie 2015,France,Côte-Rôtie,Paul Jaboulet Aîné,4.3,37,83.15,2015,Red
1184,Vacqueyras 2018,France,Vacqueyras,M. Chapoutier,4.1,37,22.22,2018,Red
1185,GSM 2016,France,Vin de France,Maison de La Villette,3.7,37,6.39,2016,Red
1186,Volnay 2016,France,Volnay,Domaine Poulleau Père & Fils,3.4,37,38.8,2016,Red
1187,Les Carrétals 2016,France,Minervois,Domaine Anne Gros & Jean-Paul Tollot,4.1,37,36.55,2016,Red
1188,La Rétro Rouge 2019,France,Vin de France,Domaine Lafage,3.1,37,9.21,2019,Red
1189,Saint-Émilion Grand Cru 2013,France,Saint-Émilion Grand Cru,Château Tertre Roteboeuf,4.6,37,166.45,2013,Red
1190,Imagine 2016,France,Ventoux,Vindemio,3.7,37,17.0,2016,Red
1191,Saint-Émilion Grand Cru 2015,France,Saint-Émilion Grand Cru,Château de Lisse,3.7,37,40.98,2015,Red
1192,Côtes de Thongue 2016,France,Côtes de Thongue,Bassac,3.7,37,18.25,2016,Red
1193,Haut-Médoc 2016,France,Haut-Médoc,Château du Retout,3.8,370,16.9,2016,Red
1194,Saint-Julien (Grand Cru Classé) 2008,France,Saint-Julien,Château Léoville Las Cases,4.3,370,185.0,2008,Red
1195,Hommage à Jacques Perrin Châteauneuf-du-Pape 2009,France,Châteauneuf-du-Pape,Château de Beaucastel,4.5,371,480.0,2009,Red
1196,Pomerol 2015,France,Pomerol,Jean-Pierre Moueix,3.8,371,24.73,2015,Red
1197,Pomerol 2005,France,Pomerol,Vieux Château Certan,4.4,371,204.74,2005,Red
1198,Saint-Estèphe 2013,France,Saint-Estèphe,Château Lilian Ladouys,3.7,371,21.63,2013,Red
1199,Châteauneuf-du-Pape 2016,France,Châteauneuf-du-Pape,Xavier Vignon,4.1,374,29.95,2016,Red
1200,Mercurey 2017,France,Mercurey,Château de Chamirey,4.0,374,39.36,2017,Red
1201,Fronsac 2016,France,Fronsac,Château Dalem,3.9,375,23.95,2016,Red
1202,Pessac-Léognan 2015,France,Pessac-Léognan,Château Ferran,3.7,375,19.95,2015,Red
1203,Côtes-du-Rhône Rouge 2016,France,Côtes-du-Rhône,E. Guigal,3.7,3752,8.7,2016,Red
1204,Saint-Julien (Grand Cru Classé) 2015,France,Saint-Julien,Château Gruaud Larose,4.1,376,82.86,2015,Red
1205,Margaux (Grand Cru Classé) 2013,France,Margaux,Château Rauzan-Ségla,3.9,376,67.26,2013,Red
1206,Hermitage La Chapelle Rouge 1995,France,Hermitage,Paul Jaboulet Aîné,4.3,378,181.75,1995,Red
1207,Cadillac - Côtes de Bordeaux (Premières Côtes de Bordeaux) 2014,France,Cadillac - Côtes de Bordeaux,Château de Ricaud,3.7,379,11.3,2014,Red
1208,Pauillac (Grand Cru Classé) 2016,France,Pauillac,Château Pichon Baron,4.4,379,193.99,2016,Red
1209,Echevin Guillaume de Rouville Rouge 2017,France,Côtes-du-Rhône-Villages 'Saint-Maurice',Domaine La Florane,3.9,38,15.5,2017,Red
1210,Tour des Trois Lunes Rouge 2016,France,Bordeaux,Sichel,3.7,38,15.4,2016,Red
1211,Clos de Vougeot Grand Cru 2011,France,Clos Vougeot Grand Cru,Joseph Drouhin,4.4,38,174.49,2011,Red
1212,Côtes de Castillon 2010,France,Castillon - Côtes de Bordeaux,Clos Les Lunelles,3.7,38,34.95,2010,Red
1213,Les Remparts de Ferrière Margaux 2011,France,Médoc,Château Ferrière,3.6,38,29.95,2011,Red
1214,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2013,France,Saint-Émilion Grand Cru,Château Ausone,4.7,38,575.13,2013,Red
1215,Rasteau 2016,France,Rasteau,Domaine Fond Croze,3.7,38,12.18,2016,Red
1216,Châteauneuf-du-Pape 2004,France,Châteauneuf-du-Pape,Tardieu-Laurent,4.2,38,49.95,2004,Red
1217,Saint-Émilion Grand Cru (Grand Cru Classé) 2015,France,Saint-Émilion Grand Cru,Château Destieux,4.2,38,69.82,2015,Red
1218,Bourgogne Pinot Noir 2017,France,Bourgogne,Régnard,3.6,38,19.64,2017,Red
1219,Clos de Citeaux Pommard Grands Épenots Premier Cru 2015,France,Pommard 1er Cru 'Les Grands Epenots',Domaine Jean Monnier & Fils,4.1,38,83.15,2015,Red
1220,Médoc 2016,France,Médoc,Château Castera,3.9,38,15.69,2016,Red
1221,Saint-Estèphe 2016,France,Saint-Estèphe,Château Beau-Site,4.0,38,25.15,2016,Red
1222,Pessac-Léognan (Grand Cru Classé de Graves) 2008,France,Pessac-Léognan,Château La Mission Haut-Brion,4.4,380,209.9,2008,Red
1223,Haut-Médoc 2016,France,Haut-Médoc,Château Citran,3.8,380,19.95,2016,Red
1224,Pessac-Léognan (Grand Cru Classé de Graves) 2016,France,Pessac-Léognan,Château Malartic-Lagravière,4.0,381,72.0,2016,Red
1225,Château du Calvaire Saint-Émilion Grand Cru 2016,France,Saint-Émilion Grand Cru,Domaines Roland Dumas,3.8,381,19.99,2016,Red
1226,Little James' Basket Press Rouge N.V.,France,Vin de France,Château de Saint Cosme,3.6,3818,7.9,,Red
1227,Bandol 2016,France,Bandol,Château de Pibarnon,4.1,382,42.5,2016,Red
1228,Gevrey-Chambertin 2015,France,Gevrey-Chambertin,Bouchard Père & Fils,4.0,382,43.67,2015,Red
1229,Saint-Julien (Grand Cru Classé) 2015,France,Saint-Julien,Château Branaire-Ducru,4.1,383,63.22,2015,Red
1230,Haut-Médoc 2008,France,Haut-Médoc,Château Fontesteau,3.7,388,15.95,2008,Red
1231,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2014,France,Saint-Émilion Grand Cru,Château Beau-Sejour Becot,4.1,389,63.36,2014,Red
1232,Luberon La Ciboise 2017,France,Luberon,M. Chapoutier,3.5,389,7.66,2017,Red
1233,Saint-Émilion Grand Cru 2010,France,Saint-Émilion Grand Cru,Château Pontet Clauzure,3.7,39,16.25,2010,Red
1234,Le Clos Rouge Crozes-Hermitage 2012,France,Crozes-Hermitage,Delas,4.0,39,38.89,2012,Red
1235,À Coural 2018,France,Languedoc,Amiel,3.8,39,10.6,2018,Red
1236,Blason d'Aussières Corbières 2018,France,Corbières,Château d’Aussières,4.1,39,12.9,2018,Red
1237,Coup de Foudre Fleurie 2017,France,Fleurie,Les Bertrand,4.0,39,45.95,2017,Red
1238,Le Chemin 2017,France,Côtes de Provence,Clos de l'Ours,3.9,39,24.9,2017,Red
1239,Les Cailles Nuits-Saint-Georges 1er Cru 2013,France,Nuits-Saint-Georges Premier Cru,Domaine Robert Chevillon,4.0,39,117.87,2013,Red
1240,Classique La Clape Rouge 2018,France,La Clape,Château d'Anglès,3.6,39,9.5,2018,Red
1241,Pomerol 2005,France,Pomerol,Château Beau Soleil,4.2,39,49.95,2005,Red
1242,Saint-Estèphe (Grand Cru Classé) 2017,France,Saint-Estèphe,Château Montrose,4.3,39,170.59,2017,Red
1243,Costières de Nîmes 2017,France,Costières-de-Nîmes,La Pinède,3.7,39,6.02,2017,Red
1244,Cistus Rouge Faugères 2017,France,Languedoc,Château de la Liquiere,3.7,39,19.3,2017,Red
1245,Clos Chante l'Alouette Saint-Émilion 2015,France,Médoc,Ets Ouzoulias,4.0,39,20.75,2015,Red
1246,Côtes du Rhône 2017,France,Côtes-du-Rhône,Château du Bois de la Garde,3.7,39,7.7,2017,Red
1247,Terroir du Trias Bandol Rouge 2005,France,Bandol,Domaine de Terrebrune,3.9,39,79.0,2005,Red
1248,Haut-Médoc 2015,France,Haut-Médoc,Château Sociando-Mallet,4.0,390,41.87,2015,Red
1249,Gigondas Rouge 2012,France,Gigondas,Château du Trignon,4.0,391,17.5,2012,Red
1250,Côte de Beaune 2016,France,Côte de Beaune,Joseph Drouhin,4.1,392,39.9,2016,Red
1251,Blason d'Issan Margaux 2015,France,Margaux,Château d'Issan,4.0,392,43.28,2015,Red
1252,Pomerol 2012,France,Pomerol,Château Taillefer,3.8,393,36.11,2012,Red
1253,Ventoux Quintessence 2017,France,Ventoux,Château Pesquie,3.9,393,18.2,2017,Red
1254,Châteauneuf-du-Pape 2016,France,Châteauneuf-du-Pape,Château Maucoil,4.2,394,33.13,2016,Red
1255,La Demoiselle de Sociando-Mallet Haut-Médoc 2015,France,Haut-Médoc,Château Sociando-Mallet,3.8,394,19.4,2015,Red
1256,Haut-Médoc 2014,France,Haut-Médoc,Château Lanessan,3.6,395,18.5,2014,Red
1257,Vieilles Vignes Cayrol Carignan 2017,France,Côtes Catalanes,Domaine Lafage,3.7,397,9.9,2017,Red
1258,Saint-Julien (Grand Cru Classé) 2015,France,Saint-Julien,Château Léoville Poyferré,4.2,398,102.35,2015,Red
1259,Lalande-de-Pomerol 2015,France,Lalande-de-Pomerol,Château La Fleur de Boüard,4.1,398,37.95,2015,Red
1260,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2013,France,Saint-Émilion Grand Cru,Château Belair-Monange,4.1,40,105.28,2013,Red
1261,Château Pimorin Haut-Médoc 2014,France,Haut-Médoc,Château Fontesteau,3.8,40,13.04,2014,Red
1262,Le Clos Rouge Crozes-Hermitage 2014,France,Crozes-Hermitage,Delas,4.1,40,36.95,2014,Red
1263,Terre de Manganese 2015,France,Beaujolais,Didier Desvignes,4.2,40,22.23,2015,Red
1264,Les Grandes Terrasses Cornas 2014,France,Cornas,Paul Jaboulet Aîné,4.0,40,38.79,2014,Red
1265,Cabernet Sauvignon 2016,France,Pays d'Oc,Fortant,2.5,40,8.29,2016,Red
1266,Domaine de la Madone Fleurie 2017,France,Fleurie,Jean-Marc Despres,3.4,40,11.43,2017,Red
1267,Côtes du Rhône Le Caillou 2019,France,Côtes-du-Rhône,Clos du Caillou,3.8,40,11.5,2019,Red
1268,Cuvée Confidence Côtes du Rhône Rouge 2018,France,Côtes-du-Rhône,Domaine Fond Croze,3.7,40,6.73,2018,Red
1269,Les Éclats 2017,France,Pic-Saint-Loup,Domaine Mirabel,3.9,40,18.9,2017,Red
1270,Vieilles Vignes Châteauneuf du Pape 2015,France,Châteauneuf-du-Pape,La Cabotte,4.2,40,34.02,2015,Red
1271,Vieilles Vignes Rouge Costières de Nîmes 2017,France,Costières-de-Nîmes,Château de Nages,3.6,400,12.19,2017,Red
1272,Saint-Émilion Grand Cru 2011,France,Saint-Émilion Grand Cru,Château Martinet,3.5,400,16.35,2011,Red
1273,Château de Haute-Serre Malbec 2016,France,Cahors,Georges Vigouroux,4.1,400,19.4,2016,Red
1274,Saint-Émilion Grand Cru (Grand Cru Classé) 2011,France,Saint-Émilion Grand Cru,Clos de l'Oratoire,4.0,400,42.5,2011,Red
1275,Saint-Émilion Grand Cru (Grand Cru Classé) 2015,France,Saint-Émilion Grand Cru,Château de Ferrand,3.9,401,42.0,2015,Red
1276,Bourgogne Pinot Noir 2016,France,Bourgogne,Antonin Rodet,3.5,401,16.96,2016,Red
1277,Haut-Médoc 2015,France,Haut-Médoc,Château Charmail,3.8,401,17.95,2015,Red
1278,Pessac-Léognan (Premier Grand Cru Classé) 2009,France,Pessac-Léognan,Château Haut-Brion,4.7,401,955.3,2009,Red
1279,BriO de Cantenac Brown Margaux 2015,France,Margaux,Château Cantenac Brown,4.0,401,36.33,2015,Red
1280,Pomerol 2005,France,Pomerol,Château La Conseillante,4.4,402,289.95,2005,Red
1281,Margaux (Grand Cru Classé) 2015,France,Margaux,Château Marquis de Terme,4.1,404,55.1,2015,Red
1282,Saint-Julien (Grand Cru Classé) 2014,France,Saint-Julien,Château Gruaud Larose,4.1,404,68.04,2014,Red
1283,Saint-Julien (Grand Cru Classé) 2013,France,Saint-Julien,Château Léoville Barton,4.0,404,77.01,2013,Red
1284,Corbières Domaine Georges Bertrand 2017,France,Corbières,Gérard Bertrand,3.8,406,10.42,2017,Red
1285,Pomerol 2013,France,Pomerol,Château de Sales,3.7,407,28.07,2013,Red
1286,Gigondas Aux Lieux-Dits 2015,France,Gigondas,Domaine Santa Duc,3.9,407,19.95,2015,Red
1287,Saint-Émilion Grand Cru (Grand Cru Classé) 2014,France,Saint-Émilion Grand Cru,Clos de l'Oratoire,4.1,408,39.9,2014,Red
1288,Margaux 2016,France,Margaux,Château La Tour de Mons,4.1,409,34.32,2016,Red
1289,Margaux 2005,France,Margaux,Château Rauzan-Gassies,4.1,409,69.95,2005,Red
1290,Extra Libre 2018,France,Cahors,Château du Cèdre,3.8,41,17.5,2018,Red
1291,Pessac-Léognan Rouge 2005,France,Pessac-Léognan,Château de Rouillac,3.9,41,29.95,2005,Red
1292,Les Combettes 2016,France,Côtes du Brian,Domaine Anne Gros & Jean-Paul Tollot,3.8,41,19.3,2016,Red
1293,Les Escures 2018,France,Cahors,Mas del Périé - Fabien Jouves,3.6,41,13.0,2018,Red
1294,Fronsac 2014,France,Fronsac,Château Moulin Haut-Laroque,3.9,41,19.45,2014,Red
1295,Vieilles Vignes Nuits-Saint-Georges 2017,France,Nuits-Saint-Georges,Domaine Truchetet,4.0,41,49.9,2017,Red
1296,La Colomina 2016,France,Côtes Catalanes,Domaine la Casenove,3.7,41,9.65,2016,Red
1297,Saint-Estèphe (Grand Cru Classé) 2017,France,Saint-Estèphe,Château Lafon-Rochet,3.6,41,48.64,2017,Red
1298,Côté Sud 2018,France,Côtes Catalanes,Domaine Lafage,3.6,41,7.85,2018,Red
1299,Echézeaux Grand Cru 2013,France,Échezeaux Grand Cru,Louis Jadot - Domaine Gagey,4.2,41,222.13,2013,Red
1300,Côtes du Rhône Villages 2016,France,Côtes-du-Rhône-Villages,François Arnaud,3.7,41,8.53,2016,Red
1301,La Borde Côtes du Rhône 2017,France,Côtes-du-Rhône,Le Plan des Moines,3.8,41,6.73,2017,Red
1302,Pomerol 2010,France,Pomerol,Château l'Eglise-Clinet,4.5,41,439.95,2010,Red
1303,Saint-Émilion Grand Cru 2008,France,Saint-Émilion Grand Cru,Château Bellevue-Mondotte,4.4,41,257.35,2008,Red
1304,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2016,France,Saint-Émilion Grand Cru,Château Belair-Monange,4.3,41,167.95,2016,Red
1305,Haut-Médoc (Grand Cru Classé) 2016,France,Haut-Médoc,Château Cantemerle,3.9,410,38.95,2016,Red
1306,Bordeaux de Gloria 2016,France,Bordeaux,Château Gloria,3.5,410,9.7,2016,Red
1307,Listrac-Médoc 2016,France,Listrac-Médoc,Château Fourcas Dupré,3.7,410,15.45,2016,Red
1308,Bordeaux Supérieur 2016,France,Bordeaux Supérieur,Château Argadens,3.7,411,9.9,2016,Red
1309,Haut-Médoc 2015,France,Haut-Médoc,Château Paloumey,3.8,411,19.95,2015,Red
1310,Haut-Médoc (Grand Cru Classé) 2013,France,Haut-Médoc,Château La Tour Carnet,3.8,411,36.33,2013,Red
1311,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2005,France,Saint-Émilion Grand Cru,Château Canon,4.4,412,138.95,2005,Red
1312,Saint-Julien (Grand Cru Classé) 2016,France,Saint-Julien,Château Lagrange,4.1,412,45.95,2016,Red
1313,Médoc 2015,France,Médoc,Château Saint-Aubin,3.7,413,15.05,2015,Red
1314,Pomerol 2015,France,Pomerol,Château Chantalouette,3.9,413,31.19,2015,Red
1315,Montagne-Saint-Émilion 2014,France,Montagne-Saint-Émilion,Château Tour Bayard,3.9,413,17.79,2014,Red
1316,Saint-Julien 2015,France,Saint-Julien,Château du Glana,3.9,416,26.0,2015,Red
1317,Pessac-Léognan 2010,France,Pessac-Léognan,Château Haut-Bailly,4.3,416,155.0,2010,Red
1318,Vacqueyras 2015,France,Vacqueyras,Xavier Vignon,3.8,417,16.75,2015,Red
1319,Bordeaux Sélection Prestige Rouge 2016,France,Bordeaux,Barons de Rothschild (Lafite),3.7,419,18.95,2016,Red
1320,Imagine 2015,France,Ventoux,Vindemio,3.7,42,12.95,2015,Red
1321,Nuits-Saint-Georges 1er Cru 'Les Murgers' 2011,France,Nuits-Saint-Georges 1er Cru 'Aux Murgers',Hudelot-Noëllat,4.1,42,77.5,2011,Red
1322,Listrac-Médoc 2016,France,Listrac-Médoc,Château Mayne Lalande,3.6,42,19.3,2016,Red
1323,Cuvèe St Valentin Lirac 2017,France,Lirac,Rocca Maura,4.0,42,11.74,2017,Red
1324,Clos l'Hermitage Lalande de Pomerol 2014,France,Lalande-de-Pomerol,Bertin & Fils,3.9,42,19.29,2014,Red
1325,Bordeaux 2018,France,Bordeaux,Les Hauts de Bel-Air,3.2,42,6.73,2018,Red
1326,Garance Massif d'Uchaux 2017,France,Côtes-du-Rhône-Villages 'Massif d'Uchaux',La Cabotte,3.7,42,11.9,2017,Red
1327,La Maîtresse 2018,France,Malepère,La Louvière,3.8,42,12.49,2018,Red
1328,Île des Vergelesses Pernand-Vergelesses 1er Cru Rouge 2017,France,Pernand-Vergelesses Premier Cru,Chandon de Briailles,4.2,42,69.0,2017,Red
1329,Bordeaux Supérieur Merlot 2015,France,Bordeaux Supérieur,Château Saby,3.7,42,8.72,2015,Red
1330,Châteauneuf-du-Pape 2018,France,Châteauneuf-du-Pape,Armand Dartois,3.8,42,21.5,2018,Red
1331,Pomerol 2016,France,Pomerol,Château Gombaude-Guillot,4.2,42,67.6,2016,Red
1332,Saint-Julien (Grand Cru Classé) 2017,France,Saint-Julien,Château Léoville Las Cases,4.3,42,232.98,2017,Red
1333,Cuvée Passion Bordeaux 2015,France,Bordeaux,Château Tour de Mirambeau,4.1,42,18.5,2015,Red
1334,Côtes du Rhône 2018,France,Côtes-du-Rhône,Château Mont-Redon,3.8,42,10.23,2018,Red
1335,Marsannay 'Les Echezots' 2014,France,Marsannay,Domaine Ballorin,3.6,42,31.48,2014,Red
1336,Saintem Saint-Émilion Grand Cru 2015,France,Saint-Émilion Grand Cru,Denis Durantou,3.7,42,19.95,2015,Red
1337,Côtes-du-Rhône 2019,France,Côtes-du-Rhône,M. Chapoutier,3.9,42,9.37,2019,Red
1338,Saint-Julien (Grand Cru Classé) 2010,France,Saint-Julien,Château Léoville Las Cases,4.6,421,316.95,2010,Red
1339,Domaine Grand Veneur Côtes du Rhône Les Champauvins 2017,France,Côtes-du-Rhône,Alain Jaume,3.9,422,9.7,2017,Red
1340,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2015,France,Saint-Émilion Grand Cru,Château Canon-La-Gaffelière,4.3,423,109.95,2015,Red
1341,Les Cépages Pinot Noir 2018,France,Pays d'Oc,Baron Philippe de Rothschild,3.5,426,6.97,2018,Red
1342,Listrac-Médoc 2010,France,Listrac-Médoc,Château Fourcas-Borie,3.7,426,19.5,2010,Red
1343,Lalande-de-Pomerol 2014,France,Lalande-de-Pomerol,Château La Fleur de Boüard,3.8,427,31.9,2014,Red
1344,Lalande-de-Pomerol 2013,France,Lalande-de-Pomerol,Château La Fleur de Boüard,3.9,428,29.5,2013,Red
1345,Margaux (Grand Cru Classé) 2017,France,Margaux,Château Ferrière,3.8,43,46.79,2017,Red
1346,Lirac Le Classique Rouge 2016,France,Lirac,La Rocalière,3.9,43,12.18,2016,Red
1347,Gevrey-Chambertin 2014,France,Gevrey-Chambertin,Labouré-Roi,3.3,43,48.9,2014,Red
1348,Saint-Émilion Grand Cru 2016,France,Saint-Émilion Grand Cru,Château Barrail du Blanc,3.9,43,24.9,2016,Red
1349,Malbec 2016,France,Pays d'Oc,Leval,3.6,43,5.69,2016,Red
1350,Châteauneuf-du-Pape 2018,France,Châteauneuf-du-Pape,Domaine de la Solitude,4.4,43,30.0,2018,Red
1351,Hermitage Rouge 2004,France,Hermitage,Tardieu-Laurent,4.4,43,69.95,2004,Red
1352,Pic-Saint-Loup 2017,France,Pic-Saint-Loup,Mortiès,3.8,43,16.9,2017,Red
1353,Côte de Beaune-Villages 2017,France,Côte de Beaune Villages,Louis Latour,3.6,43,22.49,2017,Red
1354,Bandol Rouge 2011,France,Bandol,Domaine de la Tour du Bon,4.0,43,35.9,2011,Red
1355,Corton Grand Cru Pougets 2016,France,Corton Grand Cru,Louis Jadot,4.3,43,96.03,2016,Red
1356,Pessac-Léognan 2005,France,Pessac-Léognan,Château Branon,4.3,43,119.95,2005,Red
1357,Chateauneuf-du-Pape Adrastée Rouge 2015,France,Châteauneuf-du-Pape,Les Halos de Jupiter,4.4,43,48.64,2015,Red
1358,Côtes du Rhône Nature 2018,France,Côtes-du-Rhône,Clos du Caillou,3.7,43,19.3,2018,Red
1359,Magnoux Faugères 2015,France,Faugères,Saint Antonin,3.9,43,17.9,2015,Red
1360,Gigondas Le Claux 2009,France,Gigondas,Château de Saint Cosme,4.1,43,49.95,2009,Red
1361,Pauillac (Grand Cru Classé) 2014,France,Pauillac,Château Grand-Puy Ducasse,3.9,433,54.81,2014,Red
1362,Haut-Médoc 2016,France,Haut-Médoc,Château Cambon La Pelouse,3.8,434,17.95,2016,Red
1363,Haut-Médoc 2009,France,Haut-Médoc,Château Soudars,3.6,436,34.12,2009,Red
1364,Côtes du Rhône Réserve Rouge 2018,France,Côtes-du-Rhône,Les Dauphins,3.6,436,6.83,2018,Red
1365,Beaujolais-Villages Nouveau 2015,France,Beaujolais-Villages,Georges Duboeuf,3.3,436,9.65,2015,Red
1366,Moulis-en-Médoc 2015,France,Moulis-en-Médoc,Château Poujeaux,3.9,437,47.95,2015,Red
1367,Pessac-Léognan (Grand Cru Classé de Graves) 2015,France,Pessac-Léognan,Château de Fieuzal,4.0,437,48.25,2015,Red
1368,Gigondas Valbelle 2013,France,Gigondas,Château de Saint Cosme,4.2,44,49.95,2013,Red
1369,Cuvée Apanage Côtes de Bourg 2012,France,Côtes de Bourg,Château Puybarbe,3.7,44,9.95,2012,Red
1370,Haut-Médoc 2017,France,Haut-Médoc,Château La Tonnelle,3.6,44,9.51,2017,Red
1371,Les Amis de la Bouissiere 2017,France,Vin de France,Domaine la Bouissiere,3.7,44,9.4,2017,Red
1372,Pomerol 2016,France,Pomerol,Château La Grave (Trigant de Boisset),4.0,44,48.55,2016,Red
1373,Chateauneuf-du-Pape La Combe Des Fous 2016,France,Châteauneuf-du-Pape,Clos Saint Jean,4.5,44,86.0,2016,Red
